,FIPS,State,Area_name,Unemployment_rate_2017,Median_Household_Income_2017,"Percent of adults with a bachelor's degree or higher, 2013-17",POP_ESTIMATE_2017,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
1845,36037.0,NY,"Genesee County, NY",4.9,"$55,522",21.4,"57,956",492.93699999999995,2.372,43.00091,-78.192778
1846,36039.0,NY,"Greene County, NY",5.3,"$54,635",22.0,"47,470",647.161,10.888,42.286970000000004,-74.14954200000001
1847,36041.0,NY,"Hamilton County, NY",7.6,"$51,520",20.0,"4,485",1717.376,90.43,43.657879,-74.50245600000001
1848,36043.0,NY,"Herkimer County, NY",5.8,"$46,733",20.7,"62,240",1411.515,46.495,43.407489,-75.01168299999999
1849,36045.0,NY,"Jefferson County, NY",6.6,"$47,436",21.4,"114,187",1268.6960000000001,588.6619999999999,43.996389,-76.052968
1850,36047.0,NY,"Kings County, NY",4.6,"$56,548",35.2,"2,648,771",69.37100000000001,27.451,40.635045,-73.95064
1851,36049.0,NY,"Lewis County, NY",6.7,"$51,857",16.3,"26,551",1274.642,15.295,43.782681,-75.44414
1852,36051.0,NY,"Livingston County, NY",5.1,"$56,407",23.7,"63,799",631.762,8.497,42.727484999999994,-77.769779
1853,36053.0,NY,"Madison County, NY",5.6,"$56,477",27.0,"70,965",654.865,6.437,42.910026,-75.663575
1854,36055.0,NY,"Monroe County, NY",5.0,"$57,660",37.1,"747,642",656.873,709.831,43.464484000000006,-77.664658
1855,36057.0,NY,"Montgomery County, NY",5.8,"$46,601",17.0,"49,258",403.11699999999996,7.181,42.900890999999994,-74.435357
1856,36059.0,NY,"Nassau County, NY",4.1,"$107,465",44.4,"1,369,514",284.59,168.87599999999998,40.729612,-73.589414
1857,36061.0,NY,"New York County, NY",4.0,"$84,133",60.7,"1,664,727",22.656999999999996,11.024000000000001,40.776641999999995,-73.970187
1858,36063.0,NY,"Niagara County, NY",6.2,"$54,317",23.5,"211,328",522.3530000000001,617.317,43.456731,-78.792142
1859,36065.0,NY,"Oneida County, NY",5.1,"$53,234",23.9,"231,332",1212.3310000000001,45.305,43.242727,-75.434282
1860,36067.0,NY,"Onondaga County, NY",4.7,"$57,641",35.0,"465,398",778.387,27.230999999999998,43.006516,-76.196134
1861,36069.0,NY,"Ontario County, NY",4.5,"$65,271",33.7,"109,899",644.044,18.482,42.856358,-77.303497
1862,36071.0,NY,"Orange County, NY",4.6,"$77,606",29.5,"382,226",812.321,26.29,41.402409999999996,-74.306252
1863,36073.0,NY,"Orleans County, NY",5.9,"$48,799",15.9,"40,983",391.26300000000003,426.157,43.502287,-78.229726
1864,36075.0,NY,"Oswego County, NY",6.5,"$52,732",18.3,"118,478",951.6439999999999,360.418,43.461443,-76.209262
1865,36077.0,NY,"Otsego County, NY",5.1,"$51,561",29.6,"60,094",1001.727,14.030999999999999,42.629776,-75.028841
1866,36079.0,NY,"Putnam County, NY",4.3,"$98,765",38.5,"99,323",230.32,15.931,41.427907,-73.743861
1867,36081.0,NY,"Queens County, NY",4.0,"$64,046",30.8,"2,358,582",108.77799999999999,69.253,40.658566,-73.83801700000001
1868,36083.0,NY,"Rensselaer County, NY",4.5,"$63,457",29.8,"159,722",652.455,12.947000000000001,42.710421000000004,-73.51384499999999
1869,36085.0,NY,"Richmond County, NY",4.6,"$78,466",32.1,"479,458",57.519,44.77,40.561263000000004,-74.1399
1870,36087.0,NY,"Rockland County, NY",4.4,"$87,873",40.4,"328,868",173.43599999999998,25.816,41.154628,-74.024662
1871,36089.0,NY,"St. Lawrence County, NY",6.8,"$49,607",23.1,"109,623",2679.2690000000002,142.047,44.488112,-75.074311
1872,36091.0,NY,"Saratoga County, NY",4.0,"$82,732",40.4,"229,869",809.9960000000001,33.812,43.106134999999995,-73.855387
1873,36093.0,NY,"Schenectady County, NY",4.5,"$61,841",30.8,"155,565",204.58,4.864,42.817552,-74.043559
1874,36095.0,NY,"Schoharie County, NY",5.5,"$51,007",21.6,"31,420",621.819,4.508,42.591294,-74.438172
1875,36097.0,NY,"Schuyler County, NY",5.9,"$48,782",22.1,"18,000",328.343,13.995,42.419776,-76.938603
1876,36099.0,NY,"Seneca County, NY",4.6,"$54,563",20.5,"34,498",323.709,66.73,42.782294,-76.827088
1877,36101.0,NY,"Steuben County, NY",5.8,"$50,807",22.6,"96,281",1390.549,13.535,42.266725,-77.385525
1878,36103.0,NY,"Suffolk County, NY",4.5,"$94,108",35.0,"1,492,953",911.7769999999999,1461.359,40.943554,-72.69221800000001
1879,36105.0,NY,"Sullivan County, NY",4.9,"$52,504",23.4,"75,485",968.137,28.585,41.719993,-74.77157700000001
1880,36107.0,NY,"Tioga County, NY",5.2,"$57,190",24.7,"48,578",518.61,4.27,42.178057,-76.29745600000001
1881,36109.0,NY,"Tompkins County, NY",4.4,"$56,539",52.6,"104,802",474.64099999999996,16.907,42.453006,-76.473483
1882,36111.0,NY,"Ulster County, NY",4.6,"$62,531",31.4,"179,417",1124.236,36.524,41.947212,-74.265458
1883,36113.0,NY,"Warren County, NY",5.3,"$58,859",29.3,"64,532",867.245,64.357,43.555105,-73.838139
1884,36115.0,NY,"Washington County, NY",4.7,"$53,609",19.8,"61,620",831.1669999999999,14.720999999999998,43.312377000000005,-73.439428
1885,36117.0,NY,"Wayne County, NY",5.0,"$52,709",21.7,"90,670",603.8290000000001,779.227,43.458758,-77.063164
1886,36119.0,NY,"Westchester County, NY",4.6,"$90,483",47.7,"980,244",430.56800000000004,69.425,41.152770000000004,-73.745912
1887,36121.0,NY,"Wyoming County, NY",5.7,"$53,986",15.4,"40,493",592.75,3.536,42.701363,-78.228567
1888,36123.0,NY,"Yates County, NY",4.5,"$49,198",23.9,"24,955",338.14300000000003,37.647,42.638237,-77.104324
1889,37001.0,NC,"Alamance County, NC",4.3,"$47,914",22.9,"162,391",423.43199999999996,10.808,36.043954,-79.400573
1890,37003.0,NC,"Alexander County, NC",3.7,"$48,577",13.9,"37,286",259.985,3.647,35.920951,-81.17746700000001
1891,37005.0,NC,"Alleghany County, NC",5.2,"$38,994",18.7,"11,031",234.403,1.4340000000000002,36.489356,-81.132299
1892,37007.0,NC,"Anson County, NC",5.3,"$41,266",9.2,"24,991",531.461,5.638,34.974971999999994,-80.109763
1893,37009.0,NC,"Ashe County, NC",4.2,"$40,611",19.5,"26,957",425.061,3.125,36.443469,-81.49933399999999
1894,37011.0,NC,"Avery County, NC",4.4,"$40,682",20.2,"17,536",247.338,0.172,36.07209,-81.92028499999999
1895,37013.0,NC,"Beaufort County, NC",5.1,"$43,497",19.6,"47,088",831.9730000000001,130.875,35.482313,-76.842014
1896,37015.0,NC,"Bertie County, NC",6.1,"$33,022",12.3,"19,224",699.176,42.119,36.059043,-76.96236400000001
1897,37017.0,NC,"Bladen County, NC",6.0,"$38,059",14.5,"33,478",874.8639999999999,12.745999999999999,34.591938,-78.539489
1898,37019.0,NC,"Brunswick County, NC",5.7,"$56,227",28.0,"130,897",849.187,200.355,34.038754,-78.227765
1899,37021.0,NC,"Buncombe County, NC",3.5,"$50,271",38.5,"257,607",656.497,3.4530000000000003,35.609371,-82.530423
1900,37023.0,NC,"Burke County, NC",4.3,"$42,179",16.7,"89,293",506.23699999999997,8.0,35.746182,-81.70618
1901,37025.0,NC,"Cabarrus County, NC",4.2,"$62,167",30.0,"206,872",361.23800000000006,2.705,35.388346000000006,-80.552728
1902,37027.0,NC,"Caldwell County, NC",4.5,"$44,798",14.8,"81,981",471.89099999999996,2.718,35.966395,-81.512541
1903,37029.0,NC,"Camden County, NC",4.5,"$64,086",18.1,"10,581",240.329,69.928,36.342344,-76.162488
1904,37031.0,NC,"Carteret County, NC",4.5,"$53,192",26.7,"68,881",507.60699999999997,822.805,34.858343,-76.53586
1905,37033.0,NC,"Caswell County, NC",4.9,"$44,998",13.7,"22,646",425.366,3.3369999999999997,36.394298,-79.339609
1906,37035.0,NC,"Catawba County, NC",4.2,"$53,348",21.5,"157,974",401.37300000000005,14.651,35.661883,-81.214906
1907,37037.0,NC,"Chatham County, NC",3.9,"$63,373",40.1,"71,472",681.7180000000001,27.272,35.704994,-79.25145400000001
1908,37039.0,NC,"Cherokee County, NC",5.1,"$38,283",19.2,"28,087",455.537,11.129000000000001,35.137170000000005,-84.061419
1909,37041.0,NC,"Chowan County, NC",5.5,"$43,182",19.0,"14,105",172.657,60.99100000000001,36.128979,-76.602752
1910,37043.0,NC,"Clay County, NC",5.0,"$43,684",23.1,"11,074",214.983,5.797999999999999,35.052997,-83.752264
1911,37045.0,NC,"Cleveland County, NC",4.7,"$39,911",16.5,"97,334",464.207,3.938,35.33463,-81.557114
1912,37047.0,NC,"Columbus County, NC",5.6,"$37,639",12.5,"55,936",938.1160000000001,16.882,34.261602,-78.639308
1913,37049.0,NC,"Craven County, NC",4.7,"$51,390",24.3,"102,578",706.597,66.686,35.116828999999996,-77.08131999999999
1914,37051.0,NC,"Cumberland County, NC",5.8,"$44,065",24.3,"332,546",652.561,5.901,35.050191999999996,-78.82871899999999
1915,37053.0,NC,"Currituck County, NC",4.5,"$62,397",22.9,"26,331",261.938,264.48900000000003,36.372174,-75.941224
1916,37055.0,NC,"Dare County, NC",6.0,"$57,316",29.8,"36,099",383.225,1158.508,35.606269,-75.76753599999999
1917,37057.0,NC,"Davidson County, NC",4.3,"$47,595",18.1,"165,466",553.173,14.46,35.795131,-80.207107
1918,37059.0,NC,"Davie County, NC",4.0,"$58,147",23.0,"42,456",263.695,2.8569999999999998,35.929355,-80.542552
1919,37061.0,NC,"Duplin County, NC",4.9,"$39,470",10.8,"59,039",814.738,5.48,34.934403,-77.933543
1920,37063.0,NC,"Durham County, NC",4.1,"$60,045",47.3,"311,640",286.452,11.411,36.033828,-78.878125
1921,37065.0,NC,"Edgecombe County, NC",7.8,"$35,130",11.6,"52,747",505.43300000000005,1.4340000000000002,35.917077,-77.602742
1922,37067.0,NC,"Forsyth County, NC",4.4,"$50,803",33.8,"376,320",407.782,4.55,36.132466,-80.256961
1923,37069.0,NC,"Franklin County, NC",4.7,"$53,076",21.0,"66,168",491.8,2.772,36.088241,-78.28309
1924,37071.0,NC,"Gaston County, NC",4.6,"$50,016",20.5,"220,182",355.72,7.9639999999999995,35.293344,-81.177256
1925,37073.0,NC,"Gates County, NC",4.5,"$50,164",15.7,"11,544",340.61199999999997,5.132000000000001,36.442135,-76.70235500000001
1926,37075.0,NC,"Graham County, NC",6.8,"$37,748",14.2,"8,541",291.965,9.676,35.348364000000004,-83.830915
1927,37077.0,NC,"Granville County, NC",3.9,"$53,142",21.0,"59,557",531.991,5.6,36.299884000000006,-78.657634
1928,37079.0,NC,"Greene County, NC",4.5,"$40,131",9.8,"21,015",266.73900000000003,0.47,35.481959,-77.681688
1929,37081.0,NC,"Guilford County, NC",4.8,"$52,284",34.9,"526,953",645.89,11.745999999999999,36.079065,-79.78866500000001
1930,37083.0,NC,"Halifax County, NC",7.4,"$34,027",14.0,"51,310",723.7360000000001,6.535,36.251438,-77.64484200000001
1931,37085.0,NC,"Harnett County, NC",5.1,"$51,406",20.3,"132,754",595.026,6.319,35.368635,-78.87161
1932,37087.0,NC,"Haywood County, NC",4.1,"$47,872",24.3,"61,084",553.56,0.9420000000000001,35.558834000000004,-82.98134399999999
1933,37089.0,NC,"Henderson County, NC",3.9,"$51,314",31.2,"115,708",372.93,2.138,35.336415,-82.479741
1934,37091.0,NC,"Hertford County, NC",5.8,"$38,786",15.3,"23,906",353.164,7.235,36.363517,-76.981616
1935,37093.0,NC,"Hoke County, NC",5.8,"$50,777",18.3,"54,116",390.11800000000005,1.528,35.017233000000004,-79.241964
1936,37095.0,NC,"Hyde County, NC",8.5,"$41,214",7.2,"5,363",612.3330000000001,846.707,35.408157,-76.153687
1937,37097.0,NC,"Iredell County, NC",4.3,"$56,559",26.9,"175,711",574.192,23.24,35.806354999999996,-80.874539
1938,37099.0,NC,"Jackson County, NC",4.8,"$46,113",30.5,"42,973",491.19300000000004,3.766,35.281052,-83.119962
1939,37101.0,NC,"Johnston County, NC",4.2,"$58,647",21.7,"196,708",791.232,4.465,35.513419,-78.36734799999999
1940,37103.0,NC,"Jones County, NC",4.5,"$41,523",14.2,"9,597",471.36800000000005,2.329,35.032268,-77.356195
1941,37105.0,NC,"Lee County, NC",5.2,"$53,297",21.2,"60,430",255.062,4.141,35.476335999999996,-79.172117
1942,37107.0,NC,"Lenoir County, NC",4.6,"$39,411",13.5,"56,883",399.087,2.278,35.240068,-77.63551
1943,37109.0,NC,"Lincoln County, NC",4.0,"$57,042",20.2,"82,403",295.841,9.021,35.488490999999996,-81.226892
1944,37111.0,NC,"McDowell County, NC",4.2,"$42,853",15.9,"45,159",439.955,5.397,35.682271,-82.04804399999999
1945,37113.0,NC,"Macon County, NC",4.7,"$42,456",22.2,"34,732",515.5840000000001,4.09,35.152959,-83.421901
1946,37115.0,NC,"Madison County, NC",4.3,"$41,891",25.9,"21,746",449.615,1.869,35.864207,-82.71263
1947,37117.0,NC,"Martin County, NC",5.8,"$37,225",15.8,"22,789",456.425,0.28800000000000003,35.847301,-77.119602
1948,37119.0,NC,"Mecklenburg County, NC",4.3,"$65,750",44.1,"1,076,837",523.573,22.525,35.246862,-80.833832
1949,37121.0,NC,"Mitchell County, NC",5.3,"$40,589",18.1,"15,072",221.252,0.629,36.013102,-82.163554
1950,37123.0,NC,"Montgomery County, NC",4.6,"$43,695",14.0,"27,435",491.524,10.008,35.334415,-79.906602
1951,37125.0,NC,"Moore County, NC",4.5,"$62,781",36.0,"97,264",697.678,8.0,35.308271999999995,-79.492725
1952,37127.0,NC,"Nash County, NC",6.1,"$47,597",20.3,"93,991",540.443,2.385,35.965945,-77.987555
1953,37129.0,NC,"New Hanover County, NC",4.2,"$53,692",38.9,"227,198",192.203,136.657,34.183442,-77.864209
1954,37131.0,NC,"Northampton County, NC",6.3,"$36,190",12.8,"19,862",536.643,13.91,36.421774,-77.398352
1955,37133.0,NC,"Onslow County, NC",5.1,"$49,634",20.2,"193,893",761.941,143.253,34.763109,-77.49946899999999
1956,37135.0,NC,"Orange County, NC",3.8,"$69,422",57.6,"144,946",397.533,3.427,36.062526,-79.12003399999999
1957,37137.0,NC,"Pamlico County, NC",4.8,"$48,410",19.4,"12,689",336.50199999999995,225.125,35.147575,-76.66526800000001
1958,37139.0,NC,"Pasquotank County, NC",5.6,"$46,709",20.4,"39,743",226.88,62.45,36.265198999999996,-76.26069100000001
1959,37141.0,NC,"Pender County, NC",4.7,"$52,187",25.6,"60,958",871.296,62.87,34.512556,-77.88810600000001
1960,37143.0,NC,"Perquimans County, NC",5.8,"$45,011",19.7,"13,474",247.144,81.788,36.180896999999995,-76.403244
1961,37145.0,NC,"Person County, NC",4.7,"$50,269",15.3,"39,370",392.334,12.054,36.386336,-78.965644
1962,37147.0,NC,"Pitt County, NC",4.9,"$46,229",30.9,"179,042",652.366,3.185,35.592490000000005,-77.372739
1963,37149.0,NC,"Polk County, NC",4.2,"$45,587",31.9,"20,558",237.687,0.758,35.277901,-82.167621
1964,37151.0,NC,"Randolph County, NC",4.4,"$44,207",15.3,"143,282",782.319,7.645,35.709915,-79.80621500000001
1965,37153.0,NC,"Richmond County, NC",6.1,"$36,401",14.3,"44,798",473.704,5.999,35.004636,-79.75569499999999
1966,37155.0,NC,"Robeson County, NC",6.6,"$33,714",12.8,"132,606",947.2769999999999,1.96,34.63921,-79.100881
1967,37157.0,NC,"Rockingham County, NC",5.2,"$46,247",14.7,"90,949",565.632,7.127999999999999,36.381806,-79.782754
1968,37159.0,NC,"Rowan County, NC",4.7,"$47,541",18.4,"140,644",511.47900000000004,12.446,35.641355,-80.521721
1969,37161.0,NC,"Rutherford County, NC",6.2,"$40,758",17.3,"66,551",565.437,1.8119999999999998,35.402747,-81.91958199999999
1970,37163.0,NC,"Sampson County, NC",4.8,"$41,951",12.5,"63,430",945.702,1.901,34.989298,-78.371174
1971,37165.0,NC,"Scotland County, NC",7.8,"$37,947",15.9,"35,093",319.14099999999996,1.483,34.840022999999995,-79.477337
1972,37167.0,NC,"Stanly County, NC",4.2,"$49,871",16.5,"61,482",395.126,9.746,35.310449,-80.254374
1973,37169.0,NC,"Stokes County, NC",4.3,"$48,748",13.9,"45,717",449.014,6.789,36.393505,-80.266214
1974,37171.0,NC,"Surry County, NC",4.3,"$43,023",16.5,"72,224",533.742,3.991,36.415416,-80.686463
1975,37173.0,NC,"Swain County, NC",5.1,"$41,407",15.0,"14,294",527.7280000000001,12.515999999999998,35.568849,-83.465614
1976,37175.0,NC,"Transylvania County, NC",4.4,"$47,587",29.9,"33,956",378.435,1.973,35.210079,-82.816653
1977,37177.0,NC,"Tyrrell County, NC",7.6,"$35,223",7.6,"4,052",390.776,206.4,35.87042,-76.165345
1978,37179.0,NC,"Union County, NC",4.0,"$77,875",34.0,"231,366",632.688,6.956,34.991817,-80.530435
1979,37181.0,NC,"Vance County, NC",6.3,"$39,847",12.1,"44,211",252.398,16.287,36.365481,-78.405434
1980,37183.0,NC,"Wake County, NC",3.9,"$77,641",51.0,"1,072,203",834.822,22.421999999999997,35.789846000000004,-78.650624
1981,37185.0,NC,"Warren County, NC",6.9,"$36,831",15.8,"19,883",429.119,15.182,36.398105,-78.099899
1982,37187.0,NC,"Washington County, NC",6.8,"$36,171",9.1,"12,012",346.51,75.399,35.844713,-76.572291
1983,37189.0,NC,"Watauga County, NC",4.1,"$48,417",41.7,"55,121",312.41900000000004,0.9,36.235368,-81.709888
1984,37191.0,NC,"Wayne County, NC",5.1,"$44,592",19.7,"124,172",553.9169999999999,3.805,35.35419,-78.00867
1985,37193.0,NC,"Wilkes County, NC",4.3,"$42,453",15.4,"68,576",754.54,2.65,36.208883,-81.166095
1986,37195.0,NC,"Wilson County, NC",7.3,"$44,825",18.8,"81,671",367.574,5.534,35.700357000000004,-77.921598
1987,37197.0,NC,"Yadkin County, NC",4.0,"$46,885",12.0,"37,774",334.94199999999995,2.793,36.158765,-80.665164
1988,37199.0,NC,"Yancey County, NC",4.6,"$41,053",19.7,"17,744",312.592,0.589,35.889326000000004,-82.303954
1989,38001.0,ND,"Adams County, ND",2.4,"$50,847",27.4,"2,318",987.6110000000001,1.1179999999999999,46.096815,-102.533198
1990,38003.0,ND,"Barnes County, ND",2.7,"$56,696",25.8,"10,734",1491.5539999999999,21.85,46.94255,-98.070195
1991,38005.0,ND,"Benson County, ND",3.5,"$41,941",15.4,"6,936",1388.6429999999998,50.853,48.071743,-99.351152
1992,38007.0,ND,"Billings County, ND",3.0,"$74,312",23.1,940,1148.84,4.63,47.007044,-103.364016
1993,38009.0,ND,"Bottineau County, ND",3.3,"$55,775",21.9,"6,530",1668.4229999999998,28.906,48.794412,-100.831257
1994,38011.0,ND,"Bowman County, ND",1.7,"$59,451",24.5,"3,166",1161.9,5.246,46.110144,-103.505943
1995,38013.0,ND,"Burke County, ND",3.1,"$62,629",20.1,"2,131",1103.5819999999999,25.368000000000002,48.786453,-102.520087
1996,38015.0,ND,"Burleigh County, ND",2.4,"$70,075",35.1,"95,030",1632.5220000000002,35.762,46.971843,-100.462001
1997,38017.0,ND,"Cass County, ND",2.1,"$64,428",38.3,"177,787",1764.969,2.926,46.927003000000006,-97.252375
1998,38019.0,ND,"Cavalier County, ND",2.6,"$59,794",18.8,"3,762",1488.9620000000002,20.998,48.768439,-98.46379
1999,38021.0,ND,"Dickey County, ND",1.8,"$53,564",27.6,"4,861",1131.47,10.66,46.107756,-98.49651800000001
2000,38023.0,ND,"Divide County, ND",1.7,"$55,867",19.4,"2,288",1260.744,33.449,48.814754,-103.509326
2001,38025.0,ND,"Dunn County, ND",2.1,"$67,337",23.0,"4,289",2008.474,73.568,47.354557,-102.61232199999999
2002,38027.0,ND,"Eddy County, ND",4.6,"$49,725",23.3,"2,316",630.17,13.944,47.723436,-98.900474
2003,38029.0,ND,"Emmons County, ND",4.0,"$46,681",15.5,"3,301",1509.7160000000001,45.306000000000004,46.284255,-100.237842
2004,38031.0,ND,"Foster County, ND",2.4,"$58,752",23.7,"3,257",635.451,11.370999999999999,47.471431,-98.872876
2005,38033.0,ND,"Golden Valley County, ND",2.0,"$63,054",22.0,"1,789",1001.508,1.601,46.938924,-103.844612
2006,38035.0,ND,"Grand Forks County, ND",2.2,"$50,933",34.0,"70,795",1436.0810000000001,3.4219999999999997,47.926003,-97.450851
2007,38037.0,ND,"Grant County, ND",2.9,"$48,189",18.2,"2,376",1659.151,6.781000000000001,46.357827,-101.639049
2008,38039.0,ND,"Griggs County, ND",2.9,"$51,823",22.6,"2,258",708.817,7.629,47.456334000000005,-98.232286
2009,38041.0,ND,"Hettinger County, ND",1.9,"$51,827",14.5,"2,483",1132.221,1.548,46.435704,-102.454238
2010,38043.0,ND,"Kidder County, ND",3.5,"$46,708",19.2,"2,482",1351.171,81.744,46.938272999999995,-99.73119799999999
2011,38045.0,ND,"LaMoure County, ND",1.9,"$57,808",23.2,"4,087",1145.941,4.948,46.464195000000004,-98.526057
2012,38047.0,ND,"Logan County, ND",2.5,"$46,948",13.7,"1,918",992.795,18.423,46.469278,-99.50458499999999
2013,38049.0,ND,"McHenry County, ND",4.2,"$53,060",19.6,"5,900",1873.967,37.6,48.233841999999996,-100.633267
2014,38051.0,ND,"McIntosh County, ND",2.6,"$43,804",17.2,"2,606",974.7330000000001,20.007,46.108682,-99.416487
2015,38053.0,ND,"McKenzie County, ND",2.5,"$75,408",25.3,"12,724",2760.482,100.43799999999999,47.742475,-103.403215
2016,38055.0,ND,"McLean County, ND",3.1,"$61,121",18.7,"9,685",2110.331,217.688,47.530459,-101.353087
2017,38057.0,ND,"Mercer County, ND",4.0,"$82,991",22.7,"8,465",1042.673,69.818,47.307147,-101.83332800000001
2018,38059.0,ND,"Morton County, ND",3.0,"$63,279",26.1,"30,796",1926.1770000000001,19.277,46.710819,-101.298265
2019,38061.0,ND,"Mountrail County, ND",2.0,"$64,247",21.7,"10,265",1825.286,116.258,48.210073,-102.36489499999999
2020,38063.0,ND,"Nelson County, ND",3.1,"$47,708",20.5,"2,937",981.7760000000001,27.04,47.918667,-98.20442800000001
2021,38065.0,ND,"Oliver County, ND",4.2,"$68,151",19.6,"1,940",722.512,8.677999999999999,47.118078999999994,-101.33142
2022,38067.0,ND,"Pembina County, ND",4.1,"$56,164",20.2,"6,972",1118.6960000000001,2.707,48.766896,-97.545405
2023,38069.0,ND,"Pierce County, ND",3.2,"$48,380",15.8,"4,099",1018.456,63.879,48.238883,-99.966497
2024,38071.0,ND,"Ramsey County, ND",2.7,"$56,464",24.7,"11,519",1186.945,113.971,48.266163,-98.73903100000001
2025,38073.0,ND,"Ransom County, ND",1.9,"$62,465",19.1,"5,297",862.357,1.383,46.449276,-97.647554
2026,38075.0,ND,"Renville County, ND",2.5,"$60,178",16.2,"2,463",877.053,15.694,48.712781,-101.658152
2027,38077.0,ND,"Richland County, ND",2.4,"$61,361",22.2,"16,351",1435.763,9.666,46.265219,-96.93796
2028,38079.0,ND,"Rolette County, ND",10.2,"$40,777",20.7,"14,531",903.075,36.27,48.768271,-99.840463
2029,38081.0,ND,"Sargent County, ND",2.0,"$62,940",18.6,"3,858",858.5060000000001,8.394,46.108209,-97.63004000000001
2030,38083.0,ND,"Sheridan County, ND",4.5,"$40,786",14.1,"1,353",972.383,33.26,47.581359,-100.330986
2031,38085.0,ND,"Sioux County, ND",3.6,"$34,705",17.3,"4,376",1094.094,34.150999999999996,46.110618,-101.061284
2032,38087.0,ND,"Slope County, ND",1.9,"$55,326",26.8,771,1214.888,4.239,46.445834000000005,-103.462462
2033,38089.0,ND,"Stark County, ND",2.7,"$66,925",23.8,"30,209",1334.7879999999998,5.415,46.817031,-102.662026
2034,38091.0,ND,"Steele County, ND",1.7,"$66,210",25.6,"1,917",712.209,3.253,47.451062,-97.71892
2035,38093.0,ND,"Stutsman County, ND",2.3,"$57,265",24.0,"21,087",2221.749,76.183,46.972223,-98.956123
2036,38095.0,ND,"Towner County, ND",2.5,"$51,382",18.1,"2,253",1024.558,16.92,48.682183,-99.24815799999999
2037,38097.0,ND,"Traill County, ND",2.4,"$63,204",26.1,"8,013",861.949,0.565,47.446215,-97.164754
2038,38099.0,ND,"Walsh County, ND",3.3,"$50,807",16.8,"10,855",1281.6689999999999,12.425999999999998,48.376979,-97.72223000000001
2039,38101.0,ND,"Ward County, ND",3.2,"$62,932",27.9,"68,946",2013.004,42.943999999999996,48.216685999999996,-101.540537
2040,38103.0,ND,"Wells County, ND",3.2,"$54,556",22.9,"4,022",1270.627,19.745,47.580851,-99.682213
2041,38105.0,ND,"Williams County, ND",2.5,"$80,161",22.6,"33,349",2077.945,70.191,48.355765000000005,-103.501333
2042,39001.0,OH,"Adams County, OH",7.2,"$41,644",12.1,"27,726",583.867,2.381,38.834468,-83.478082
2043,39003.0,OH,"Allen County, OH",5.0,"$51,325",17.7,"103,198",402.504,4.3469999999999995,40.771627,-84.106103
2044,39005.0,OH,"Ashland County, OH",4.9,"$51,103",20.2,"53,628",422.961,3.8480000000000003,40.843272999999996,-82.270127
2045,39007.0,OH,"Ashtabula County, OH",5.9,"$45,157",13.4,"97,807",702.073,665.8330000000001,41.906636999999996,-80.745592
2046,39009.0,OH,"Athens County, OH",6.1,"$42,955",29.6,"66,597",503.62699999999995,4.811,39.332603999999996,-82.04584399999999
2047,39011.0,OH,"Auglaize County, OH",3.7,"$63,336",18.5,"45,778",401.394,0.517,40.561309,-84.224018
2048,39013.0,OH,"Belmont County, OH",6.3,"$52,221",16.1,"68,029",532.126,9.149,40.017682,-80.967727
2049,39015.0,OH,"Brown County, OH",5.7,"$48,207",12.8,"43,576",490.017,3.4339999999999997,38.931377000000005,-83.866772
2050,39017.0,OH,"Butler County, OH",4.4,"$64,026",29.6,"380,604",466.621,3.406,39.439747,-84.56573399999999
2051,39019.0,OH,"Carroll County, OH",5.9,"$51,296",12.3,"27,385",394.608,4.322,40.579884,-81.090787
2052,39021.0,OH,"Champaign County, OH",4.2,"$54,335",16.1,"38,840",428.994,0.8390000000000001,40.132775,-83.767604
2053,39023.0,OH,"Clark County, OH",4.8,"$47,654",18.6,"134,557",396.86199999999997,5.657,39.917032,-83.783676
2054,39025.0,OH,"Clermont County, OH",4.4,"$66,193",28.3,"204,214",452.11,7.657,39.052084,-84.149614
2055,39027.0,OH,"Clinton County, OH",5.4,"$50,794",17.5,"42,009",408.685,3.61,39.430301,-83.79554300000001
2056,39029.0,OH,"Columbiana County, OH",6.0,"$43,123",13.9,"103,077",531.927,2.8,40.770073,-80.77845500000001
2057,39031.0,OH,"Coshocton County, OH",6.8,"$44,471",12.6,"36,544",563.945,3.5380000000000003,40.29671,-81.930109
2058,39033.0,OH,"Crawford County, OH",5.7,"$45,395",14.7,"41,746",401.786,0.9109999999999999,40.848524,-82.92478299999999
2059,39035.0,OH,"Cuyahoga County, OH",5.9,"$46,918",31.5,"1,248,514",457.185,788.3439999999999,41.760391999999996,-81.72421700000001
2060,39037.0,OH,"Darke County, OH",4.2,"$53,954",14.2,"51,536",598.1,1.639,40.131541999999996,-84.621248
2061,39039.0,OH,"Defiance County, OH",4.9,"$59,538",16.2,"38,156",411.45,2.7310000000000003,41.321678999999996,-84.48643299999999
2062,39041.0,OH,"Delaware County, OH",3.5,"$107,676",53.8,"200,464",443.16,14.169,40.278940999999996,-83.007462
2063,39043.0,OH,"Erie County, OH",6.2,"$54,849",22.4,"74,817",251.435,374.441,41.554006,-82.525897
2064,39045.0,OH,"Fairfield County, OH",4.3,"$67,276",26.6,"154,733",504.41,4.152,39.747694,-82.626685
2065,39047.0,OH,"Fayette County, OH",4.2,"$46,067",15.8,"28,752",406.361,0.654,39.555246000000004,-83.461893
